pred_class,confidence,cat_prob,is_cat,predicted_label,image,id,x,y,w,h,score,area,energy,mask_file,crop,gt_is_cat,best_gt_idx,max_iou
222,0.11687353253364563,0.006589884520508349,False,not cat,3,0,0,0,640,640,0.6240893554672263,255627.0,0.1996027805362462,3_mask_000.png,3_crop_000.jpg,False,0,0.18974609375
222,0.11687353253364563,0.006589884520508349,False,not cat,3,1,0,0,640,640,0.623024902342229,255191.0,0.2012092710782667,3_mask_001.png,3_crop_001.jpg,False,0,0.18974609375
222,0.040047768503427505,0.002782186900731176,False,not cat,3,2,0,117,269,239,0.1028173828122489,42114.0,0.2618683001531393,3_mask_002.png,3_crop_002.jpg,False,0,0.15783680657469915
222,0.040047768503427505,0.002782186900731176,False,not cat,3,3,0,117,269,239,0.0932226562497724,38184.0,0.2995090016366612,3_mask_003.png,3_crop_003.jpg,False,0,0.15783680657469915
258,0.0572180300951004,0.005061302188551053,False,not cat,3,4,0,92,312,308,0.0710278320310765,29093.0,0.3264033264033264,3_mask_004.png,3_crop_004.jpg,False,0,0.2804313875710876
285,0.14997892081737518,0.22297346033155918,True,cat,3,5,141,0,499,157,0.1384716796871619,56718.0,0.3333333333333333,3_mask_005.png,3_crop_005.jpg,False,0,0.10514463760931912
222,0.06485346704721451,0.0028650470194406807,False,not cat,3,6,0,117,269,218,0.078212890624809,32036.0,0.3369565217391304,3_mask_006.png,3_crop_006.jpg,False,0,0.14875657096643752
285,0.14997892081737518,0.22297346033155918,True,cat,3,7,141,0,499,157,0.1202832031247063,49268.0,0.3375,3_mask_007.png,3_crop_007.jpg,False,0,0.10514463760931912
222,0.05925887078046799,0.0029072894831188023,False,not cat,3,8,0,117,269,228,0.0645092773435925,26423.0,0.3439363817097415,3_mask_008.png,3_crop_008.jpg,False,0,0.15315464738273735
258,0.0572180300951004,0.005061302188551053,False,not cat,3,9,0,92,312,308,0.0887548828122833,36354.0,0.3472,3_mask_009.png,3_crop_009.jpg,False,0,0.2804313875710876
222,0.03393656387925148,0.014174401410855353,False,not cat,3,10,0,0,595,350,0.137182617187165,56190.0,0.350597609561753,3_mask_010.png,3_crop_010.jpg,False,0,0.2634197202512967
258,0.1578017771244049,0.002959661098429933,False,not cat,3,11,0,117,314,496,0.154792480468372,63403.0,0.3516090584028605,3_mask_011.png,3_crop_011.jpg,False,0,0.2017006557613317
258,0.10531777888536453,0.0028095713059883565,False,not cat,3,12,0,117,269,334,0.0747485351560675,30617.0,0.3534635879218472,3_mask_012.png,3_crop_012.jpg,False,0,0.17693415276558386
